50727;all-new ultimates (2014) #2 (wimberley variant)
49263;all-new ultimates (2014) #7
49257;all-new ultimates (2014) #1
49262;all-new ultimates (2014) #6
49260;all-new ultimates (2014) #4
49267;all-new ultimates (2014) #11
49198;all-new ultimates vol. 1: power for power (trade paperback)
49199;all-new ultimates vol. 2: no gods, no monsters (trade paperback)
56444;all-new wolverine (2015) #13
60510;all-new wolverine (2015) #20
56430;all-new wolverine (2015) #2
56446;all-new wolverine (2015) #15
65258;all-new wolverine (2015) #28
56438;all-new wolverine (2015) #7
56445;all-new wolverine (2015) #14
60511;all-new wolverine (2015) #21
56432;all-new wolverine (2015) #3
61346;all-new wolverine (2015) #15 (bengal connecting variant c)
56440;all-new wolverine (2015) #9
61343;all-new wolverine (2015) #13 (lim variant)
60513;all-new wolverine (2015) #23
56436;all-new wolverine (2015) #5
60509;all-new wolverine (2015) #19
56442;all-new wolverine (2015) #11
56447;all-new wolverine (2015) #16
60515;all-new wolverine (2015) #25
56437;all-new wolverine (2015) #6
56443;all-new wolverine (2015) #12
60508;all-new wolverine (2015) #18
56424;all-new wolverine (2015) #1
60507;all-new wolverine (2015) #17
60517;all-new wolverine (2015) #27
58869;all-new wolverine (2015) #2 (bengal 2nd printing variant)
60195;all-new wolverine (2015) #11 (parker marvel tsum tsum takeover variant)
61349;all-new wolverine (2015) #18 (bengal connecting variant f)
56425;all-new wolverine (2015) #1 (adams variant)
61939;all-new wolverine (2015) #14 (yu variant)
56439;all-new wolverine (2015) #8
61342;all-new wolverine (2015) #13 (bengal connecting variant a)
60512;all-new wolverine (2015) #22
56435;all-new wolverine (2015) #4
61347;all-new wolverine (2015) #16 (bengal connecting variant d)
56441;all-new wolverine (2015) #10
61861;all-new wolverine (2015) #13 (art adams champions variant)
60514;all-new wolverine (2015) #24
59165;all-new wolverine (2015) #3 (bengal 2nd printing variant)
61348;all-new wolverine (2015) #17 (bengal connecting variant e)
58194;all-new wolverine (2015) #5 (michael cho variant)
59863;all-new wolverine (2015) #9 (chin cw reenactment variant)
61345;all-new wolverine (2015) #14 (bengal connecting variant b)
60516;all-new wolverine (2015) #26
58641;all-new wolverine (2015) #6 (tbd artist wop variant)
59897;all-new wolverine annual (2016) #1
56297;all-new wolverine vol. 1: the four sisters (trade paperback)
56298;all-new wolverine vol. 2: civil war ii (trade paperback)
60154;all-new wolverine vol. 3: enemy of the state ii (trade paperback)
62093;all-new wolverine vol. 4: immune (trade paperback)
49544;all-new x-factor (2014) #1 (blank cover variant)
47970;all-new x-factor (2014) #9
47965;all-new x-factor (2014) #4
47979;all-new x-factor (2014) #18
49546;all-new x-factor (2014) #1 (larroca sketch variant)
47972;all-new x-factor (2014) #11
47967;all-new x-factor (2014) #6
53272;all-new x-factor (2014) #19
50093;all-new x-factor (2014) #1 (warren variant)
47973;all-new x-factor (2014) #12
49996;all-new x-factor (2014) #3 (mckelvie variant)
51282;all-new x-factor (2014) #20 (garner final issue variant)
49995;all-new x-factor (2014) #2 (campbell variant)
47974;all-new x-factor (2014) #13
47962;all-new x-factor (2014) #1
47968;all-new x-factor (2014) #7
50102;all-new x-factor (2014) #3 (tbd artist variant b)
47976;all-new x-factor (2014) #15
49545;all-new x-factor (2014) #1 (young variant)
47969;all-new x-factor (2014) #8
47966;all-new x-factor (2014) #5
47978;all-new x-factor (2014) #17
49547;all-new x-factor (2014) #1 (larroca variant)
47971;all-new x-factor (2014) #10
47964;all-new x-factor (2014) #3
51281;all-new x-factor (2014) #20
47963;all-new x-factor (2014) #2
47975;all-new x-factor (2014) #14
50793;all-new x-factor (2014) #2 (anka 2nd printing variant)
50101;all-new x-factor (2014) #2 (tbd artist variant b)
47977;all-new x-factor (2014) #16
47943;all-new x-factor vol. 1: not brand x tpb (trade paperback)
47944;all-new x-factor vol. 2: change of decay (trade paperback)
47945;all-new x-factor vol. 3: axis (trade paperback)
43481;all-new x-men (2012) #16
45791;all-new x-men (2012) #18 (tedesco 80s variant)
43471;all-new x-men (2012) #6
43478;all-new x-men (2012) #13
48534;all-new x-men (2012) #31
51299;all-new x-men (2012) #39 (sorrentino comically enhanced variant)
43467;all-new x-men (2012) #2
47337;all-new x-men (2012) #3 (2nd printing variant)
48964;all-new x-men (2012) #16 (granov variant)
45789;all-new x-men (2012) #18 (tedesco 60s variant)
59074;all-new x-men (2015) #2 (bagley 2nd printing variant)
50655;all-new x-men (2012) #25 (grampa variant)
56245;all-new x-men (2015) #16
53054;all-new x-men (2012) #35 (larroca welcome home variant)
47399;all-new x-men (2012) #5 (2nd printing variant)
43469;all-new x-men (2012) #4
45778;all-new x-men (2012) #5 (coipel variant)
49548;all-new x-men (2012) #22 (blank cover variant)
56774;all-new x-men (2015) #1 (jack kirby monster variant)
49942;all-new x-men (2012) #23 (keown variant)
56241;all-new x-men (2015) #12
50979;all-new x-men (2012) #33
53382;all-new x-men (2012) #41 (crystal wtd variant)
47627;all-new x-men (2012) #3 (3rd printing variant)
43480;all-new x-men (2012) #15
43485;all-new x-men (2012) #20
49399;all-new x-men (2012) #19 (maos variant)
56234;all-new x-men (2015) #5
50426;all-new x-men (2012) #27 (ross 75th anniversary variant)
51297;all-new x-men (2012) #38 (sorrentino cosmically enhanced variant)
47628;all-new x-men (2012) #4 (3rd printing variant)
47074;all-new x-men (2012) #10 (horn iron man many armors variant)
43479;all-new x-men (2012) #14
50103;all-new x-men (2012) #22 (immonen x-&#8203
58184;all-new x-men (2015) #4 (lim deadpool variant)
50794;all-new x-men (2012) #22 (immonen 2nd printing variant)
60275;all-new x-men (2015) #12 (santiago black panther variant variant)
51292;all-new x-men (2012) #36
43462;all-new x-men (2012) #1
47535;all-new x-men (2012) #6 (2nd printing variant)
43482;all-new x-men (2012) #17
50104;all-new x-men (2012) #23 (tbd artist variant b)
56238;all-new x-men (2015) #9
48533;all-new x-men (2012) #30
53055;all-new x-men (2012) #39 (hicks wom variant)
43476;all-new x-men (2012) #11
47347;all-new x-men (2012) #4 (2nd printing)
48189;all-new x-men (2012) #17 (castellani lego variant)
45793;all-new x-men (2012) #18 (tedesco 00s variant)
58504;all-new x-men (2015) #4 (brigman classic variant)
50656;all-new x-men (2012) #25 (cho variant)
60518;all-new x-men (2015) #17
51298;all-new x-men (2012) #39
43472;all-new x-men (2012) #7
44582;all-new x-men (2012) #4 (cheung variant)
47893;all-new x-men (2012) #9 (2nd printing variant)
49983;all-new x-men (2012) #16 (2nd printing variant)
56230;all-new x-men (2015) #1
43487;all-new x-men (2012) #22
56240;all-new x-men (2015) #11
48535;all-new x-men (2012) #32
55078;all-new x-men (2012) #38 (sorrentino 2nd printing variant)
43470;all-new x-men (2012) #5
47629;all-new x-men (2012) #5 (3rd printing variant)
48103;all-new x-men (2012) #16 (immonen variant)
45790;all-new x-men (2012) #18 (tedesco 70s variant)
56235;all-new x-men (2015) #6
48531;all-new x-men (2012) #28
62601;all-new x-men (2015) #1.1
51300;all-new x-men (2012) #40
47321;all-new x-men (2012) #2 (2nd printing variant)
45781;all-new x-men (2012) #8 (x-men 50th anniversary variant)
43477;all-new x-men (2012) #12
49549;all-new x-men (2012) #22 (samnee animal variant)
56775;all-new x-men (2015) #1 (bagley variant)
48527;all-new x-men (2012) #24
56242;all-new x-men (2015) #13
51080;all-new x-men (2012) #35
47626;all-new x-men (2012) #2 (3rd printing variant)
43473;all-new x-men (2012) #8
43484;all-new x-men (2012) #19
45792;all-new x-men (2012) #18 (tedesco 90s variant)
56233;all-new x-men (2015) #4
50427;all-new x-men (2012) #27 (75th anniversary sketch variant)
51296;all-new x-men (2012) #38 (noto variant)
43474;all-new x-men (2012) #9
47549;all-new x-men (2012) #12 (yu wolverine costume variant)
46853;alpha (2013) #5
46979;alpha (2013) #1 (quinones variant)
46847;alpha (2013) #0.1
46851;alpha (2013) #3
12697;alpha flight (1983) #36
12713;alpha flight (1983) #50
12729;alpha flight (1983) #65
12745;alpha flight (1983) #8
12761;alpha flight (1983) #94
1558;alpha flight (2004) #11
12649;alpha flight (1983) #11
12665;alpha flight (1983) #124
12681;alpha flight (1983) #21
12690;alpha flight (1983) #3
12706;alpha flight (1983) #44
12754;alpha flight (1983) #88
572;alpha flight (2004) #6
12642;alpha flight (1983) #103
12658;alpha flight (1983) #118
12674;alpha flight (1983) #15
12689;alpha flight (1983) #29
12705;alpha flight (1983) #43
12721;alpha flight (1983) #58
38565;alpha flight (2011) #3
12737;alpha flight (1983) #72
12753;alpha flight (1983) #87
456;alpha flight (2004) #2
12641;alpha flight (1983) #102
12657;alpha flight (1983) #117
12673;alpha flight (1983) #14
12698;alpha flight (1983) #37
12714;alpha flight (1983) #51
38570;alpha flight (2011) #1
12730;alpha flight (1983) #66
12746;alpha flight (1983) #80
12762;alpha flight (1983) #95
1647;alpha flight (2004) #12
12650;alpha flight (1983) #110
23283;amazing adventures (1970) #9
17726;amazing adventures (1961) #2
23260;amazing adventures (1970) #23
23276;amazing adventures (1970) #38
2083;amazing fantasy (2004) #9
529;amazing fantasy (2004) #2
3971;amazing fantasy (2004) #19
2309;amazing fantasy (2004) #11
764;amazing fantasy (2004) #3
16926;amazing fantasy (1962) #15
2532;amazing fantasy (2004) #13
922;amazing fantasy (2004) #5
2818;amazing fantasy (2004) #12
1980;amazing fantasy (2004) #8
45;amazing fantasy (2004) #6
3567;amazing fantasy (2004) #18
2193;amazing fantasy (2004) #10
735;amazing fantasy (2004) #1
4098;amazing fantasy (2004) #20
3105;amazing fantasy (2004) #15
858;amazing fantasy (2004) #4
2533;amazing fantasy (2004) #14
1880;amazing fantasy (2004) #7
3594;amazing fantasy (2004) #16
3442;amazing fantasy (2004) #17
41139;amazing fantasy 15: spider-man! (2011) #1
16214;amazing fantasy omnibus (hardcover)
15966;amazing spider-girl (2006) #10
22294;amazing spider-girl (2006) #25
5843;amazing spider-girl (2006) #4
21003;amazing spider-girl (2006) #19
16522;amazing spider-girl (2006) #12
22903;amazing spider-girl (2006) #27
5997;amazing spider-girl (2006) #5
21357;amazing spider-girl (2006) #21
17249;amazing spider-girl (2006) #14
23107;amazing spider-girl (2006) #28
6270;amazing spider-girl (2006) #7
21737;amazing spider-girl (2006) #23
5286;amazing spider-girl (2006)
17629;amazing spider-girl (2006) #16
23763;amazing spider-girl (2006) #30
15856;amazing spider-girl (2006) #9
22293;amazing spider-girl (2006) #25 (zombie variant (1 for 10))
5701;amazing spider-girl (2006) #3
20868;amazing spider-girl (2006) #18
16151;amazing spider-girl (2006) #11
22501;amazing spider-girl (2006) #26
21840;amazing spider-girl (2006) #13 (zombie variant)
21214;amazing spider-girl (2006) #20
16523;amazing spider-girl (2006) #13
22904;amazing spider-girl (2006) #27 (villain variant)
6130;amazing spider-girl (2006) #6
21539;amazing spider-girl (2006) #22
5281;amazing spider-girl (2006) #1
17385;amazing spider-girl (2006) #15
23604;amazing spider-girl (2006) #29
13478;amazing spider-girl (2006) #8
21970;amazing spider-girl (2006) #24
5591;amazing spider-girl (2006) #2
20672;amazing spider-girl (2006) #17
13519;amazing spider-girl vol. 1: whatever happened to the daughter of spider-man (trade paperback)
17305;amazing spider-girl vol. 2: comes the carnage! (trade paperback)
21286;amazing spider-girl vol. 3: mind games (trade paperback)
23024;amazing spider-girl vol. 4: a brand new may (trade paperback)
24377;amazing spider-girl vol. 5: maybreak (trade paperback)
40881;amazing spider-man (1999) #656 (2nd printing variant  )
6822;amazing spider-man (1963) #405
30308;amazing spider-man (1999) #633
6662;amazing spider-man (1963) #261
2212;amazing spider-man (1999) #522
45809;amazing spider-man (2014) #10
6502;amazing spider-man (1963) #117
42126;amazing spider-man (1999) #677 (bermejo variant)
6838;amazing spider-man (1963) #42
30324;amazing spider-man (1999) #649
6678;amazing spider-man (1963) #276
5808;amazing spider-man (1999) #538
51318;amazing spider-man (2014) #13 (dell'otto variant)
6518;amazing spider-man (1963) #131
42644;amazing spider-man (1999) #690 (lizard variant)
6854;amazing spider-man (1963) #434
32535;amazing spider-man (1999) #628 (iron man by design variant)
6694;amazing spider-man (1963) #290
17340;amazing spider-man (1999) #547
51331;amazing spider-man (2014) #18.1
6534;amazing spider-man (1963) #146
43152;amazing spider-man (1999) #692 (martin 80s variant)
6870;amazing spider-man (1963) #51
33627;amazing spider-man (1999) #636 (50/50 variant)
6710;amazing spider-man (1963) #304
21173;amazing spider-man (1999) #559
6550;amazing spider-man (1963) #160
49108;amazing spider-man (1999) #700.4
6886;amazing spider-man (1963) #66
34442;amazing spider-man (1999) #639 (sketch variant)
6726;amazing spider-man (1963) #319
22259;amazing spider-man (1999) #573 (zombie variant (1 for 10))
6566;amazing spider-man (1963) #175
6902;amazing spider-man (1963) #80
35881;amazing spider-man (1999) #645 (spidey vs. variant)
6742;amazing spider-man (1963) #333
23078;amazing spider-man (1999) #584
6582;amazing spider-man (1963) #19
6918;amazing spider-man (1963) #95
40129;amazing spider-man (1999) #692
6758;amazing spider-man (1963) #348
24404;amazing spider-man (1999) #597
6598;amazing spider-man (1963) #203
39291;amazing spider-man (1999) #654.1
6774;amazing spider-man (1963) #362
24420;amazing spider-man (1999) #613
6614;amazing spider-man (1963) #218
40137;amazing spider-man (1999) #681
6790;amazing spider-man (1963) #377
47146;amazing spider-man (1999) #698 (2nd printing variant)
6630;amazing spider-man (1963) #232
40110;amazing spider-man (1999) #682
6806;amazing spider-man (1963) #391
29303;amazing spider-man (1999) #600 (2nd printing variant)
6646;amazing spider-man (1963) #247
413;amazing spider-man (1999) #505
50048;amazing spider-man (2014) #1.1 (jrjr variant)
6486;amazing spider-man (1963) #102
1409;amazing spider-man (1999) #515
50111;amazing spider-man (2014) #1.3 (ross sketch variant)
6495;amazing spider-man (1963) #110
35522;amazing spider-man (1999) #670
6831;amazing spider-man (1963) #413
30317;amazing spider-man (1999) #642
6671;amazing spider-man (1963) #27
4065;amazing spider-man (1999) #531
50350;amazing spider-man (2014) #13
6511;amazing spider-man (1963) #125
40114;amazing spider-man (1999) #683
6847;amazing spider-man (1963) #428
31556;amazing spider-man (1999) #620 (deadpool variant)
6687;amazing spider-man (1963) #284
47350;amazing spider-man (1999) #700 (ramos 2nd printing variant)
53422;amazing spider-man (2014) #15 (medina decomixado variant)
6527;amazing spider-man (1963) #14
43141;amazing spider-man (1999) #40
6863;amazing spider-man (1963) #45
49353;amazing spider-man (1999) #700 (ramos 5th printing variant)
6703;amazing spider-man (1963) #299
20826;amazing spider-man (1999) #554
6543;amazing spider-man (1963) #154
43325;amazing spider-man (1999) #682 (2nd printing variant)
6879;amazing spider-man (1963) #6
44621;amazing spider-man (1999) #700 (quesada wraparound variant)
6719;amazing spider-man (1963) #312
21703;amazing spider-man (1999) #568 (jrsr variant)
6559;amazing spider-man (1963) #169
6895;amazing spider-man (1963) #74
35418;amazing spider-man (1999) #641 (variant cover)
6735;amazing spider-man (1963) #327
22861;amazing spider-man (1999) #579 (villain variant)
6575;amazing spider-man (1963) #183
6911;amazing spider-man (1963) #89
37899;amazing spider-man (1999) #5
6751;amazing spider-man (1963) #341
24133;amazing spider-man (1999) #593
6591;amazing spider-man (1963) #198
40105;amazing spider-man (1999) #680
6767;amazing spider-man (1963) #356
24413;amazing spider-man (1999) #606
6607;amazing spider-man (1963) #211
43163;amazing spider-man (1999) #50
6783;amazing spider-man (1963) #370
32217;amazing spider-man (1999) #653
6623;amazing spider-man (1963) #226
48446;amazing spider-man (1999) #23
6799;amazing spider-man (1963) #385
28226;amazing spider-man (1999) #621
6639;amazing spider-man (1963) #240
49371;amazing spider-man (2014) #1 (martin variant)
48430;amazing spider-man (1999) #15
6815;amazing spider-man (1963) #4
30301;amazing spider-man (1999) #626
6655;amazing spider-man (1963) #255
36717;amazing spider-man (1999) #646 (vampire variant)
6743;amazing spider-man (1963) #334
6912;amazing spider-man (1963) #9
37900;amazing spider-man (1999) #6
6752;amazing spider-man (1963) #342
24134;amazing spider-man (1999) #594
1511;amazing spider-man (1999) #516
6496;amazing spider-man (1963) #111
50261;amazing spider-man (2014) #1.4 (ross sketch variant)
41817;amazing spider-man (1999) #669 (slott variant)
6832;amazing spider-man (1963) #414
30318;amazing spider-man (1999) #643
6672;amazing spider-man (1963) #270
4177;amazing spider-man (1999) #532
6512;amazing spider-man (1963) #126
51324;amazing spider-man (2014) #15
40122;amazing spider-man (1999) #695
6848;amazing spider-man (1963) #429
31688;amazing spider-man (1999) #611 (2nd printing variant)
6688;amazing spider-man (1963) #285
15924;amazing spider-man (1999) #543
6528;amazing spider-man (1963) #140
53596;amazing spider-man (2014) #15 (molina comicxposure variant)
43143;amazing spider-man (1999) #41
6864;amazing spider-man (1963) #46
37032;amazing spider-man (1999) #635 (2nd printing variant)
6704;amazing spider-man (1963) #3
20961;amazing spider-man (1999) #555 (variant)
6544;amazing spider-man (1963) #155
43455;amazing spider-man (1999) #11
6880;amazing spider-man (1963) #60
34118;amazing spider-man (1999) #640
6720;amazing spider-man (1963) #313
21704;amazing spider-man (1999) #568
6560;amazing spider-man (1963) #17
6896;amazing spider-man (1963) #75
37045;amazing spider-man (1999) #648 (caselli variant)
6736;amazing spider-man (1963) #328
22862;amazing spider-man (1999) #579
6576;amazing spider-man (1963) #184
6901;amazing spider-man (1963) #8
35880;amazing spider-man (1999) #645 (spidey vs. variant)
6741;amazing spider-man (1963) #332
23077;amazing spider-man (1999) #583
6581;amazing spider-man (1963) #189
6917;amazing spider-man (1963) #94
37988;amazing spider-man (1999) #10
6757;amazing spider-man (1963) #347
24403;amazing spider-man (1999) #596
6597;amazing spider-man (1963) #202
35515;amazing spider-man (1999) #664
6773;amazing spider-man (1963) #361
24419;amazing spider-man (1999) #612
6613;amazing spider-man (1963) #217
43168;amazing spider-man (1999) #55
6789;amazing spider-man (1963) #376
40118;amazing spider-man (1999) #699
48520;amazing spider-man (1999) #24
6798;amazing spider-man (1963) #384
28225;amazing spider-man (1999) #620
6638;amazing spider-man (1963) #24
49401;amazing spider-man (2014) #2 (deodato variant)
41110;amazing spider-man (1999) #679.1
6814;amazing spider-man (1963) #399
30300;amazing spider-man (1999) #625
6654;amazing spider-man (1963) #254
935;amazing spider-man (1999) #513
50050;amazing spider-man (2014) #1.3 (cassaday variant)
6494;amazing spider-man (1963) #11
35511;amazing spider-man (1999) #674
6830;amazing spider-man (1963) #412
30316;amazing spider-man (1999) #641
6670;amazing spider-man (1963) #269
3942;amazing spider-man (1999) #530
50318;amazing spider-man (2014) #11 (wamester marvel animation spider-&#8203
6510;amazing spider-man (1963) #124
42508;amazing spider-man (1999) #36
6846;amazing spider-man (1963) #427
31465;amazing spider-man (1999) #623 (villain variant)
6686;amazing spider-man (1963) #283
6323;amazing spider-man (1999) #541
51325;amazing spider-man (2014) #15 (bianchi variant)
6526;amazing spider-man (1963) #139
43139;amazing spider-man (1999) #39
6862;amazing spider-man (1963) #441
37039;amazing spider-man (1999) #634 (2nd printing variant)
6702;amazing spider-man (1963) #298
20825;amazing spider-man (1999) #553
54826;amazing spider-man (2014) #19.1 (ponsor variant)
6542;amazing spider-man (1963) #153
40112;amazing spider-man (1999) #689
6878;amazing spider-man (1963) #59
44620;amazing spider-man (1999) #700 (ramos wraparound variant)
6718;amazing spider-man (1963) #311
21702;amazing spider-man (1999) #567
6558;amazing spider-man (1963) #168
6894;amazing spider-man (1963) #73
36665;amazing spider-man (1999) #644 (bachalo variant)
6734;amazing spider-man (1963) #326
22469;amazing spider-man (1999) #578
6574;amazing spider-man (1963) #182
6910;amazing spider-man (1963) #88
37896;amazing spider-man (1999) #3
6750;amazing spider-man (1963) #340
23928;amazing spider-man (1999) #590
6590;amazing spider-man (1963) #197
35520;amazing spider-man (1999) #656
6766;amazing spider-man (1963) #355
24412;amazing spider-man (1999) #605
6606;amazing spider-man (1963) #210
41759;amazing spider-man (1999) #668 (2nd printing variant)
6782;amazing spider-man (1963) #37
24536;amazing spider-man (1999) #600 (ross cover)
6622;amazing spider-man (1963) #225
29910;amazing spider-man (1999) #618 (villain variant)
6631;amazing spider-man (1963) #233
45800;amazing spider-man (2014) #2
44624;amazing spider-man (1999) #700 (coipel variant)
6807;amazing spider-man (1963) #392
29544;amazing spider-man (1999) #601 (2nd printing variant)
6647;amazing spider-man (1963) #248
441;amazing spider-man (1999) #506
47983;amazing spider-man (2014) #1.4
6487;amazing spider-man (1963) #103
35529;amazing spider-man (1999) #669
6823;amazing spider-man (1963) #406
30309;amazing spider-man (1999) #634
6663;amazing spider-man (1963) #262
2451;amazing spider-man (1999) #524
50316;amazing spider-man (2014) #9 (wamester marvel animation spider-verse variant)
6503;amazing spider-man (1963) #118
35523;amazing spider-man (1999) #672
6839;amazing spider-man (1963) #420
30325;amazing spider-man (1999) #650
6679;amazing spider-man (1963) #277
290;amazing spider-man (1999) #503
51319;amazing spider-man (2014) #13 (larroca welcome home variant)
6519;amazing spider-man (1963) #132
40113;amazing spider-man (1999) #687
6855;amazing spider-man (1963) #435
32536;amazing spider-man (1999) #634 (villain variant)
6695;amazing spider-man (1963) #291
17341;amazing spider-man (1999) #548
53188;amazing spider-man (2014) #17 (avengers variant)
6535;amazing spider-man (1963) #147
43153;amazing spider-man (1999) #692 (martin 70s variant)
6871;amazing spider-man (1963) #52
33628;amazing spider-man (1999) #637 (50/50 variant)
6711;amazing spider-man (1963) #305
21174;amazing spider-man (1999) #560
6551;amazing spider-man (1963) #161
49109;amazing spider-man (1999) #700.5
6887;amazing spider-man (1963) #67
34443;amazing spider-man (1999) #638 (sketch variant)
6727;amazing spider-man (1963) #32
22260;amazing spider-man (1999) #573 (villain (50/50 cover))
6567;amazing spider-man (1963) #176
6903;amazing spider-man (1963) #81
23567;amazing spider-man (1999) #587
6583;amazing spider-man (1963) #190
6919;amazing spider-man (1963) #96
40120;amazing spider-man (1999) #698
6759;amazing spider-man (1963) #349
24405;amazing spider-man (1999) #598
6599;amazing spider-man (1963) #204
40025;amazing spider-man (1999) #665 (amazing spider-man 665 i am captain america variant)
6775;amazing spider-man (1963) #363
24421;amazing spider-man (1999) #614
6615;amazing spider-man (1963) #219
40109;amazing spider-man (1999) #684
6791;amazing spider-man (1963) #378
22864;amazing spider-man (1999) #581 (villain variant)
6578;amazing spider-man (1963) #186
6914;amazing spider-man (1963) #91
37902;amazing spider-man (1999) #7
6754;amazing spider-man (1963) #344
24136;amazing spider-man (1999) #595 (granov variant)
6594;amazing spider-man (1963) #20
38843;amazing spider-man (1999) #650 (2nd printing variant)
6770;amazing spider-man (1963) #359
24416;amazing spider-man (1999) #609
6610;amazing spider-man (1963) #214
43165;amazing spider-man (1999) #52
6786;amazing spider-man (1963) #373
47631;amazing spider-man (1999) #700 (camuncoli 3rd printing variant)
6626;amazing spider-man (1963) #229
48443;amazing spider-man (1999) #20
6802;amazing spider-man (1963) #388
28631;amazing spider-man (1999) #596 (2nd printing variant)
6642;amazing spider-man (1963) #243
277;amazing spider-man (1999) #500
49722;amazing spider-man (2014) #1 (opena variant)
6482;amazing spider-man (1963) #1
40884;amazing spider-man (1999) #657 (2nd printing variant)
6818;amazing spider-man (1963) #401
6546;amazing spider-man (1963) #157
40127;amazing spider-man (1999) #697
6882;amazing spider-man (1963) #62
34135;amazing spider-man (1999) #648
6722;amazing spider-man (1963) #315
21930;amazing spider-man (1999) #572
6562;amazing spider-man (1963) #171
6898;amazing spider-man (1963) #77
35521;amazing spider-man (1999) #654
6738;amazing spider-man (1963) #33
6907;amazing spider-man (1963) #85
37493;amazing spider-man (1999) #639 (variant)
6747;amazing spider-man (1963) #338
23739;amazing spider-man (1999) #589
6587;amazing spider-man (1963) #194
38625;amazing spider-man (1999) #656 (captain america 70th anniversary variant)
6763;amazing spider-man (1963) #352
24409;amazing spider-man (1999) #602
6603;amazing spider-man (1963) #208
39275;amazing spider-man (1999) #651 (2nd printing variant)
6779;amazing spider-man (1963) #367
24425;amazing spider-man (1999) #618
6619;amazing spider-man (1963) #222
48524;amazing spider-man (1999) #28
6795;amazing spider-man (1963) #381
27904;amazing spider-man (1999) #602 (70th frame variant)
6635;amazing spider-man (1963) #237
50110;amazing spider-man (2014) #3 (sale variant)
43170;amazing spider-man (1999) #57
6811;amazing spider-man (1963) #396
29555;amazing spider-man (1999) #612 (granov 50/50 cover)
6651;amazing spider-man (1963) #251
721;amazing spider-man (1999) #509
50447;amazing spider-man (2014) #4 (bianchi variant)
6491;amazing spider-man (1963) #107
35491;amazing spider-man (1999) #677
6827;amazing spider-man (1963) #41
30313;amazing spider-man (1999) #638
6667;amazing spider-man (1963) #266
3132;amazing spider-man (1999) #527
45810;amazing spider-man (2014) #11
6507;amazing spider-man (1963) #121
42446;amazing spider-man (1999) #697 (asm 50th anniversary variant)
6843;amazing spider-man (1963) #424
30716;amazing spider-man (1999) #617 (something is coming variant)
6683;amazing spider-man (1963) #280
5960;amazing spider-man (1999) #539
51323;amazing spider-man (2014) #14 (noto variant)
6523;amazing spider-man (1963) #136
43132;amazing spider-man (1999) #35
6859;amazing spider-man (1963) #439
47348;amazing spider-man (1999) #698 (3rd printing variant)
6699;amazing spider-man (1963) #295
17583;amazing spider-man (1999) #551
53538;amazing spider-man (2014) #18.1 (land variant)
6539;amazing spider-man (1963) #150
43160;amazing spider-man (1999) #47
6875;amazing spider-man (1963) #56
44623;amazing spider-man (1999) #700 (martin variant)
6715;amazing spider-man (1963) #309
21502;amazing spider-man (1999) #564
6555;amazing spider-man (1963) #165
6891;amazing spider-man (1963) #70
35517;amazing spider-man (1999) #655
6731;amazing spider-man (1963) #323
22466;amazing spider-man (1999) #576
6571;amazing spider-man (1963) #18
39019;amazing spider-man (1999) #658
6740;amazing spider-man (1963) #331
23076;amazing spider-man (1999) #582
6580;amazing spider-man (1963) #188
6916;amazing spider-man (1963) #93
37904;amazing spider-man (1999) #9
6756;amazing spider-man (1963) #346
24402;amazing spider-man (1999) #592 (wolverine art variant)
6596;amazing spider-man (1963) #201
35501;amazing spider-man (1999) #663
6772;amazing spider-man (1963) #360
24418;amazing spider-man (1999) #611
6612;amazing spider-man (1963) #216
42448;amazing spider-man (1999) #693 (asm 50th anniversary variant)
6788;amazing spider-man (1963) #375
47160;amazing spider-man (1999) #699.1
6628;amazing spider-man (1963) #230
40115;amazing spider-man (1999) #686
6804;amazing spider-man (1963) #39
28710;amazing spider-man (1999) #612 (variant)
6644;amazing spider-man (1963) #245
392;amazing spider-man (1999) #502
49719;amazing spider-man (2014) #1 (blank cover variant)
6484;amazing spider-man (1963) #100
40882;amazing spider-man (1999) #659 (2nd printing variant)
6820;amazing spider-man (1963) #403
30306;amazing spider-man (1999) #631
6660;amazing spider-man (1963) #26
1966;amazing spider-man (1999) #520
45811;amazing spider-man (2014) #12
6500;amazing spider-man (1963) #115
48433;amazing spider-man (1999) #18
6836;amazing spider-man (1963) #418
30322;amazing spider-man (1999) #647
6676;amazing spider-man (1963) #274
5094;amazing spider-man (1999) #536
51320;amazing spider-man (2014) #14
6516;amazing spider-man (1963) #13
22263;amazing spider-man (1999) #575
6570;amazing spider-man (1963) #179
6906;amazing spider-man (1963) #84
36664;amazing spider-man (1999) #642 (jrsr variant)
6746;amazing spider-man (1963) #337
23738;amazing spider-man (1999) #588
6586;amazing spider-man (1963) #193
6922;amazing spider-man (1963) #99
39041;amazing spider-man (1999) #661 (x-men art variant)
6762;amazing spider-man (1963) #351
24408;amazing spider-man (1999) #601
6602;amazing spider-man (1963) #207
35534;amazing spider-man (1999) #662
6778;amazing spider-man (1963) #366
24424;amazing spider-man (1999) #617
6618;amazing spider-man (1963) #221
48525;amazing spider-man (1999) #29
6794;amazing spider-man (1963) #380
27813;amazing spider-man (1999) #599 (70s decade variant)
6634;amazing spider-man (1963) #236
50049;amazing spider-man (2014) #1.2 (ferry variant)
43169;amazing spider-man (1999) #56
6810;amazing spider-man (1963) #395
29547;amazing spider-man (1999) #617 (villain variant)
